Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Brazil,BRA,2001,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.90429563967604
Brazil,BRA,2000,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.87644130676787
Brazil,BRA,1999,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.85802904995643
Brazil,BRA,1998,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.83931792661612
Brazil,BRA,1997,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.79743463630914
Brazil,BRA,1996,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.7299968214258
Brazil,BRA,1995,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.59454172220923
Brazil,BRA,1994,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.51884768744704
Brazil,BRA,1993,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.47108700887614
Brazil,BRA,1992,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.43074430222655
Brazil,BRA,1991,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.44631375349855
Brazil,BRA,1990,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.4018957697311
Brazil,BRA,1989,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.46263196626676
Brazil,BRA,1988,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.4576852874759
Brazil,BRA,1987,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.47297777194698
Brazil,BRA,1986,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.44004763429025
Brazil,BRA,1985,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.33986354961719
Brazil,BRA,1984,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.27513316456314
Brazil,BRA,1983,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.28724347033247
Brazil,BRA,1982,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.36109838586465
Brazil,BRA,1981,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.39035226474718
Brazil,BRA,1980,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.55012118289981
Brazil,BRA,1979,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.59759917360949
Brazil,BRA,1978,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.53686278663314
Brazil,BRA,1977,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.44950777667735
Brazil,BRA,1976,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.41318072170947
Brazil,BRA,1975,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.40990572274033
Brazil,BRA,1974,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.37008801522905
Brazil,BRA,1973,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.29536175011696
Brazil,BRA,1972,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.14523768888097
Brazil,BRA,1971,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.05285790577467
Brazil,BRA,1970,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.985788081189306
Brazil,BRA,1969,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.909093360540364
Brazil,BRA,1968,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.856553523540682
Brazil,BRA,1967,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.751887373927161
Brazil,BRA,1966,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.750374965700176
Brazil,BRA,1965,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.676455225057641
Brazil,BRA,1964,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.69988434281605
Brazil,BRA,1963,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.706049422707679
Brazil,BRA,1962,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.701775502752896
Brazil,BRA,1961,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.662130490630481
Brazil,BRA,1960,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.649885938095263
Brazil,BRA,2014,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.16623776631974
Brazil,BRA,2013,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.160699871991779
Brazil,BRA,2012,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.156714078420225
Brazil,BRA,2011,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.147919104929412
Brazil,BRA,2010,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.14998626813489
Brazil,BRA,2009,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.142708802708676
Brazil,BRA,2008,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.151628434558475
Brazil,BRA,2007,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.152218736143354
Brazil,BRA,2006,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.158699887290343
Brazil,BRA,2005,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.169804720486369
Brazil,BRA,2004,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.175766958073658
Brazil,BRA,2003,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.181738979083267
Brazil,BRA,2002,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.193422839169316
Brazil,BRA,2001,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.205630468156728
Brazil,BRA,2000,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.207094751387797
Brazil,BRA,1999,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.215751344116346
Brazil,BRA,1998,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.214475869197029
Brazil,BRA,1997,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.209440741953639
Brazil,BRA,1996,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.208730630927905
Brazil,BRA,1995,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.197078655398259
Brazil,BRA,1994,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.196928866111094
Brazil,BRA,1993,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.201876188663122
Brazil,BRA,1992,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.206895098443572
Brazil,BRA,1991,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.209309715319269
Brazil,BRA,1990,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.209200423454839
Brazil,BRA,2014,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.165960106341246
Brazil,BRA,2013,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.158569785374222
Brazil,BRA,2012,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.152422919662664
Brazil,BRA,2011,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.145232240433364
Brazil,BRA,2010,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.144248639542462
Brazil,BRA,2009,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.135668688758011
Brazil,BRA,2008,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.143057696790404
Brazil,BRA,2007,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.140874438384093
Brazil,BRA,2006,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.143030378552145
Brazil,BRA,2005,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.148543525690649
Brazil,BRA,2004,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.149114405653935
Brazil,BRA,2003,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.150138799876095
Brazil,BRA,2002,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.156877739612542
Brazil,BRA,2001,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.164181903917565
Brazil,BRA,2000,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.161802027531075
Brazil,BRA,1999,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.164879537510527
Brazil,BRA,1998,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.161572023228248
Brazil,BRA,1997,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.156022820576669
Brazil,BRA,1996,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.152857954656982
Brazil,BRA,1995,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.141729843850122
Brazil,BRA,1994,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.138713533585413
Brazil,BRA,1993,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.139225359484172
Brazil,BRA,1992,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.139384282257778
Brazil,BRA,1991,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.137869088403603
Brazil,BRA,1990,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.133289571875575
Brazil,BRA,2014,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,73666.363
Brazil,BRA,2013,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,68840.591
Brazil,BRA,2012,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,62944.055
Brazil,BRA,2011,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,64165.166
Brazil,BRA,2010,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,58543.655
Brazil,BRA,2009,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,44495.378
Brazil,BRA,2008,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,56006.091
Brazil,BRA,2007,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,55346.031
Brazil,BRA,2006,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,52269.418
Brazil,BRA,2005,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,52815.801
Brazil,BRA,2004,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,54480.619
Brazil,BRA,2003,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,52379.428
Brazil,BRA,2002,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,48826.105
Brazil,BRA,2001,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,50644.937
Brazil,BRA,2000,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,51249.992
Brazil,BRA,1999,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,48217.383
Brazil,BRA,1998,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,46607.57
Brazil,BRA,1997,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,47678.334
Brazil,BRA,1996,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,46893.596
Brazil,BRA,1995,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,44403.703
Brazil,BRA,1994,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,42115.495
Brazil,BRA,1993,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,40443.343
Brazil,BRA,1992,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,39442.252
Brazil,BRA,1991,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,41037.397
Brazil,BRA,1990,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,35749.583
Brazil,BRA,1989,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,39962.966
Brazil,BRA,1988,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,39808.952
Brazil,BRA,1987,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,40267.327
Brazil,BRA,1986,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,35151.862
Brazil,BRA,1985,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,34898.839
Brazil,BRA,1984,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,29020.638
Brazil,BRA,1983,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,23945.51
Brazil,BRA,1982,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,21569.294
Brazil,BRA,1981,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,19739.461
Brazil,BRA,1980,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,20003.485
Brazil,BRA,1979,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,18478.013
Brazil,BRA,1978,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,17722.611
Brazil,BRA,1977,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,15067.703
Brazil,BRA,1976,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,11529.048
Brazil,BRA,1975,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,11070.673
Brazil,BRA,1974,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,9548.868
Brazil,BRA,1973,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,9017.153
Brazil,BRA,1972,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,9380.186
Brazil,BRA,1971,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8991.484
Brazil,BRA,1970,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8910.81
Brazil,BRA,1969,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,9424.19
Brazil,BRA,1968,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8540.443
Brazil,BRA,1967,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8129.739
Brazil,BRA,1966,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8371.761
Brazil,BRA,1965,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,6948.965
Brazil,BRA,1964,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,6175.228
Brazil,BRA,1963,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,5423.493
Brazil,BRA,1962,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,5672.849
Brazil,BRA,1961,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,4682.759
Brazil,BRA,1960,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,4968.785
Brazil,BRA,2014,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,13.9043466223699
Brazil,BRA,2013,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,13.667603418903
Brazil,BRA,2012,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,13.39153364852
Brazil,BRA,2011,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,14.6024751938179
Brazil,BRA,2010,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,13.9471293287207
Brazil,BRA,2009,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,12.1192145582389
Brazil,BRA,2008,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,14.4482915200363
Brazil,BRA,2007,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,15.2379125483347
Brazil,BRA,2006,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,15.0342790844848
Brazil,BRA,2005,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,15.2071543204663
Brazil,BRA,2004,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,16.1268263031066
Brazil,BRA,2003,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,16.2860433032711
Brazil,BRA,2002,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,14.6948460434831
Brazil,BRA,2001,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,15.0088568665167
Brazil,BRA,2000,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,15.6257686545471
Brazil,BRA,1999,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,15.0597855964816
Brazil,BRA,1998,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,14.9244968413142
Brazil,BRA,1997,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,15.8638360175695
Brazil,BRA,1996,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,16.4664374653945
Brazil,BRA,1995,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,17.1875887128825
Brazil,BRA,1994,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,17.3920285904658
Brazil,BRA,1993,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,17.5277720388411
Brazil,BRA,1992,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,17.8709688138635
Brazil,BRA,1991,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,18.710292249047
Brazil,BRA,1990,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,17.1143178147602
Brazil,BRA,1989,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,18.6721494046089
Brazil,BRA,1988,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,19.0142571898974
Brazil,BRA,1987,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,19.4031169381913
Brazil,BRA,1986,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,17.6746072719227
Brazil,BRA,1985,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,19.2546583850932
Brazil,BRA,1984,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,17.1916409610288
Brazil,BRA,1983,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,14.3702823441386
Brazil,BRA,1982,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,12.5274210380593
Brazil,BRA,1981,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,11.4893707845983
Brazil,BRA,1980,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,10.6918855350843
Brazil,BRA,1979,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,9.81190123841421
Brazil,BRA,1978,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,10.0169955231305
Brazil,BRA,1977,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,9.24617461746175
Brazil,BRA,1976,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,7.43069178227884
Brazil,BRA,1975,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,7.32358149576693
Brazil,BRA,1974,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,6.65627156770021
Brazil,BRA,1973,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,6.80729728981535
Brazil,BRA,1972,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,8.20213550517844
Brazil,BRA,1971,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,8.76058451534531
Brazil,BRA,1970,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,9.50369588173178
Brazil,BRA,1969,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,11.1773148349498
Brazil,BRA,1968,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,11.0311182683655
Brazil,BRA,1967,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,12.2818680405518
Brazil,BRA,1966,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,13.0189324817518
Brazil,BRA,1965,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,12.3211963589077
Brazil,BRA,1964,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,10.8841778697001
Brazil,BRA,1963,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,9.75143403441683
Brazil,BRA,1962,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,10.5647749778051
Brazil,BRA,1961,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,9.51706662691906
Brazil,BRA,1960,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,10.5925578486554
Brazil,BRA,2012,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1845285.06740072
Brazil,BRA,2011,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1834973.89848847
Brazil,BRA,2010,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1831517.58722388
Brazil,BRA,2009,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,231242.27006209
Brazil,BRA,2008,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,525785.1015625
Brazil,BRA,2007,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1726454.1484375
Brazil,BRA,2006,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,667896.95703125
Brazil,BRA,2005,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1304112.02734375
Brazil,BRA,2004,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,937815.1953125
Brazil,BRA,2003,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,671314.578125
Brazil,BRA,2002,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,678990.61328125
Brazil,BRA,2001,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,390635.73828125
Brazil,BRA,2000,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,377540.23046875
Brazil,BRA,1999,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,734052.41796875
Brazil,BRA,1998,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1384347.97070313
Brazil,BRA,1997,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,819051.091671875
Brazil,BRA,1996,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,812287.3148125
Brazil,BRA,1995,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,786356.608140625
Brazil,BRA,1994,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,716430.83728125
Brazil,BRA,1993,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1003404.52539063
Brazil,BRA,1992,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,916464.122789062
Brazil,BRA,1991,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,865631.248515625
Brazil,BRA,1990,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,913902.11009375
Brazil,BRA,1989,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,800860.00240625
Brazil,BRA,1988,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,792279.215882812
Brazil,BRA,1987,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,933248.698898437
Brazil,BRA,1986,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,770917.3625625
Brazil,BRA,1985,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,727147.3091875
