,id,subgroup,sampleSize,population,weight,grade,multiversions,url,created_at,startDate,endDate,pollster,tracking,approve_pct,disapprove_pct,approve_adjusted,disapprove_adjusted
6543,83418,Voters,13733,rv,0.29267803000000003,D-,False,https://drive.google.com/file/d/1bAJD49L4oAkD2Zuu5SJT_AwqWFfS1QIX/view,2018-07-05,2018-06-28,2018-07-04,SurveyMonkey,,48.0,51.0,45.695924,49.337278
6544,91977,Voters,855,rv,0.16660803,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vnj4b9v1r8/tabs_Trump_Tweets_20180630.pdf,2018-11-28,2018-06-30,2018-07-02,YouGov,,45.0,51.0,44.24965,50.422029
6545,91978,Voters,873,rv,0.16383271,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1g29vx5mdq/tabs_Trump_Tweets_20180701.pdf,2018-11-28,2018-07-01,2018-07-02,YouGov,,45.0,53.0,44.24965,52.422029
6546,83414,Voters,1263,rv,0.23702258,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6zgjgqczx0/econTabReport.pdf,2018-07-05,2018-07-01,2018-07-03,YouGov,,45.0,51.0,44.24965,50.422029
6547,83412,Voters,839,rv,0.15419491,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dw1zs23but/tabs_Trump_Tweets_20180702.pdf,2018-07-05,2018-07-02,2018-07-03,YouGov,,44.0,54.0,43.24965,53.422029
6548,83410,Voters,857,rv,0.15498797,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1z57brploy/tabs_Trump_Tweets_20180703.pdf,2018-07-05,2018-07-03,2018-07-05,YouGov,,46.0,52.0,45.24965,51.422029
6549,83460,Voters,1406,rv,0.5555616999999999,B-,False,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,2018-07-10,2018-07-02,2018-07-06,Ipsos,T,44.4,53.0,44.730215,50.951478
6550,83435,Voters,877,rv,0.15359111,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nbv5u7gy1m/tabs_Trump_Tweets_20180705.pdf,2018-07-08,2018-07-05,2018-07-06,YouGov,,46.0,51.0,45.24965,50.422029
6551,83484,Voters,1000,rv,0.50081188,,False,https://navigatorresearch.org/wp-content/uploads/2018/07/Navigator-SCOTUS-Survey-Topline-Results.pdf,2018-07-11,2018-07-05,2018-07-08,Global Strategy Group/GBAO (Navigator Research),,43.0,56.0,44.309505,53.606535
6552,83447,Voters,1500,lv,0.44095449000000003,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2018-07-10,2018-07-05,2018-07-09,Rasmussen Reports/Pulse Opinion Research,T,47.0,51.0,42.825014,51.665522
6553,83439,Voters,900,rv,1.5073986,A-,False,https://www.emerson.edu/sites/default/files/Files/Academics/ecp-national-july2018-PR.pdf,2018-07-09,2018-07-06,2018-07-07,Emerson College,,43.2,50.3,42.695659,52.833327
6554,91810,Voters,1002,rv,0.50160263,,False,https://navigatorresearch.org/wp-content/uploads/2018/07/Navigator-July-Tracker-Topline-F7.18.18.pdf,2018-11-20,2018-07-06,2018-07-09,Global Strategy Group/GBAO (Navigator Research),,40.0,56.0,41.309505,53.606535
6555,83438,Voters,870,rv,0.14538975,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/uwoc45wjwq/tabs_Trump_Tweets_20180707.pdf,2018-07-09,2018-07-07,2018-07-09,YouGov,,44.0,54.0,43.24965,53.422029
6556,83487,Voters,12373,rv,0.27305163,D-,False,https://www.surveymonkey.com/curiosity/trump-approval-poll/,2018-07-12,2018-07-05,2018-07-11,SurveyMonkey,,46.0,53.0,43.695924,51.337278
6557,83475,Voters,1999,rv,0.25371707,B/C,False,https://morningconsult.com/wp-content/uploads/2018/07/180708_crosstabs_POLITICO_v1_DK-2.pdf,2018-07-11,2018-07-06,2018-07-10,Morning Consult,,46.0,50.0,45.606553,49.913976
6558,83456,Voters,873,rv,0.14241859,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p7zuqzf8i4/tabs_Trump_Tweets_20180708.pdf,2018-07-10,2018-07-08,2018-07-09,YouGov,,46.0,51.0,45.24965,50.422029
6559,83495,Voters,1256,rv,0.46304012,B-,False,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,2018-07-13,2018-07-07,2018-07-11,Ipsos,T,40.0,57.1,40.330215,55.051478
6560,83477,Voters,1246,rv,0.20326869,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/j4bk4qaafk/econTabReport.pdf,2018-07-11,2018-07-08,2018-07-10,YouGov,,43.0,52.0,42.24965,51.422029
6561,83488,Voters,1007,rv,1.7250017,A-,False,https://www.scribd.com/document/383743616/Fox-July-2018-National-Topline-July-12-Release#fullscreen&from_embed,2018-07-12,2018-07-09,2018-07-11,Fox News,,46.0,51.0,44.871591,51.03757
6562,91966,Voters,865,rv,0.13935317,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2zg40tx597/tabs_Trump_Tweets_20180709.pdf,2018-11-28,2018-07-09,2018-07-10,YouGov,,44.0,54.0,43.24965,53.422029
6563,83504,Voters,865,rv,0.13782799,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/yji3z7nwmv/tabs_Trump_Tweets_20180710.pdf,2018-07-14,2018-07-10,2018-07-11,YouGov,,44.0,54.0,43.24965,53.422029
6564,83490,Voters,1500,lv,0.38143369,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2018-07-13,2018-07-10,2018-07-12,Rasmussen Reports/Pulse Opinion Research,T,46.0,53.0,41.825014,53.665522
6565,83506,Voters,881,rv,0.13875912,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jtz6nq0i1e/tabs_Trump_Tweets_20180711.pdf,2018-07-14,2018-07-11,2018-07-12,YouGov,,44.0,53.0,43.24965,52.422029
6566,83508,Voters,871,rv,0.1350836,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/g420g6fnqc/tabs_Trump_Tweets_20180712.pdf,2018-07-14,2018-07-12,2018-07-13,YouGov,,48.0,51.0,47.24965,50.422029
6567,84440,Voters,1878,rv,0.48267388,B-,False,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,2018-07-17,2018-07-12,2018-07-16,Ipsos,T,41.7,54.8,42.030215,52.751478
6568,91979,Voters,862,rv,0.13110586,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x2diat4bcx/tabs_Trump_Tweets_20180713.pdf,2018-11-28,2018-07-13,2018-07-14,YouGov,,46.0,52.0,45.24965,51.422029
6569,84449,Voters,1991,rv,0.16469599000000001,B/C,False,https://www.politico.com/f/?id=00000164-a96d-d20a-a96f-bdffb3750001,2018-07-18,2018-07-13,2018-07-14,Morning Consult,,44.0,52.0,43.606553,51.913976
6570,84476,Voters,9314,rv,0.22892178,D-,False,https://drive.google.com/file/d/1eVK7UHzspMcTicgv1V6jq3QG4kJe-6ep/view,2018-07-19,2018-07-12,2018-07-18,SurveyMonkey,,45.0,54.0,42.695924,52.337278
6571,91980,Voters,867,rv,0.12947268,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/941mc2kmm9/tabs_Trump_Tweets_20180714.pdf,2018-11-28,2018-07-14,2018-07-15,YouGov,,45.0,52.0,44.24965,51.422029
6572,84451,Voters,1500,lv,0.41887799000000003,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2018-07-18,2018-07-15,2018-07-17,Rasmussen Reports/Pulse Opinion Research,T,44.0,54.0,39.825014,54.665522
6573,91981,Voters,880,rv,0.12915901,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/q1zv7xhl65/tabs_Trump_Tweets_20180715.pdf,2018-11-28,2018-07-15,2018-07-16,YouGov,,44.0,53.0,43.24965,52.422029
6574,93134,Voters,12771,rv,0.97298521,B/C,False,https://morningconsult.com/wp-content/uploads/2018/09/180727_crosstabs_MARCOMM_rv_HS.pdf,2019-02-13,2018-07-14,2018-07-17,Morning Consult,,43.0,54.0,42.606553,53.913976
6575,84455,Voters,1272,rv,0.18669347,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7hxorevceh/econTabReport.pdf,2018-07-18,2018-07-15,2018-07-17,YouGov,,44.0,52.0,43.24965,51.422029
6576,84478,Voters,883,rv,0.12913868,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ry9lu5qmpm/tabs_Trump_Tweets_20180716.pdf,2018-07-19,2018-07-16,2018-07-18,YouGov,,44.0,53.0,43.24965,52.422029
6577,91776,Voters,1862,rv,0.04918446,D-,False,https://drive.google.com/file/d/1xPptjIZyzZVxPLXQmDdf1GQo93UX2lPd/view,2018-11-16,2018-07-16,2018-07-17,SurveyMonkey,,46.0,53.0,43.695924,51.337278
6578,84499,Voters,900,rv,1.5245786,A-,False,https://www.nbcnews.com/politics/first-read/nbc-wsj-poll-public-gives-trump-thumbs-down-russia-thumbs-n893266?cid=par-twitter-feed_20180722,2018-07-22,2018-07-15,2018-07-18,NBC News/The Wall Street Journal,,45.0,52.0,44.234167,52.502393
6579,125256,Voters,1984,rv,0.16308606,B/C,False,https://www.stopthehit.com/wp-content/uploads/2018/07/Stop-the-HIT-Coalition-Poll_Toplines.pdf,2020-07-09,2018-07-17,2018-07-18,Morning Consult,,46.0,52.0,45.606553,51.913976
6580,84494,Voters,883,rv,0.12885496,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k3y3gw5cd4/tabs_Trump_Tweets_20180717.pdf,2018-07-21,2018-07-17,2018-07-19,YouGov,,42.0,55.0,41.24965,54.422029
6581,84504,Voters,992,rv,1.3216033999999999,B,False,http://americanresearchgroup.com/economy/,2018-07-23,2018-07-17,2018-07-20,American Research Group,,37.0,58.0,39.762995,54.777752
6582,84496,Voters,890,rv,0.13000598,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2ua18qqc66/tabs_Trump_Tweets_20180718.pdf,2018-07-21,2018-07-18,2018-07-19,YouGov,,43.0,55.0,42.24965,54.422029
6583,84505,Voters,514,rv,0.87047641,B,False,http://www.protectourcare.org/wp-content/uploads/2018/07/ACA-Repeal-July-23-Memo-Results-1.pdf,2018-07-23,2018-07-18,2018-07-19,Public Policy Polling,,43.0,52.0,43.455081,51.640182
6584,84537,Voters,1892,rv,0.7709223100000001,B-,False,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,2018-07-24,2018-07-17,2018-07-21,Ipsos,T,43.8,53.0,44.130215,50.951478
6585,84501,Voters,1500,lv,0.32018736000000003,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2018-07-23,2018-07-18,2018-07-22,Rasmussen Reports/Pulse Opinion Research,T,46.0,53.0,41.825014,53.665522
6586,84498,Voters,874,rv,0.12723403,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x00avwmsah/tabs_Trump_Tweets_20180719.pdf,2018-07-21,2018-07-19,2018-07-20,YouGov,,44.0,53.0,43.24965,52.422029
6587,84551,Voters,923,rv,1.8255352999999999,A+,False,http://maristpoll.marist.edu/wp-content/uploads/2018/07/NPR_PBS-NewsHour_Marist-Poll_Nature-of-the-Sample-and-Tables_Pres.-Trump-Congress-and-the-Midterm-Elections_July-2018_181807241056.pdf#page=3,2018-07-25,2018-07-19,2018-07-22,Marist College,,41.0,51.0,41.752417,51.418476
6588,84515,Voters,1177,rv,1.6027114999999998,B+,False,https://poll.qu.edu/national/release-detail?ReleaseID=2557,2018-07-24,2018-07-18,2018-07-23,Quinnipiac University,,38.0,58.0,40.587586,56.230351
6589,84547,Voters,1996,rv,0.19248943000000002,B/C,False,https://morningconsult.com/wp-content/uploads/2018/07/180736_crosstabs_POLITICO_v1_DK.pdf,2018-07-24,2018-07-19,2018-07-23,Morning Consult,,45.0,51.0,44.606553,50.913976
6590,84507,Voters,862,rv,0.12488536,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nymoi1vnuu/tabs_Trump_Tweets_20180720.pdf,2018-07-23,2018-07-20,2018-07-21,YouGov,,42.0,55.0,41.24965,54.422029
6591,84509,Voters,842,rv,0.12021444,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/crvr84v5eo/tabs_Trump_Tweets_20180721.pdf,2018-07-23,2018-07-21,2018-07-22,YouGov,,45.0,52.0,44.24965,51.422029
6592,84567,Voters,5409,rv,0.13801246,D-,False,https://drive.google.com/file/d/1fZzapjUVsSnOIZUpf6Eo6bo-Ot6a3y7q/view,2018-07-26,2018-07-19,2018-07-25,SurveyMonkey,,44.0,55.0,41.695924,53.337278
6593,84563,Voters,1001,rv,0.49374309,C,False,http://thehill.com/hilltv/what-americas-thinking/398796-poll-trump-approval-now-at-48-percent,2018-07-25,2018-07-21,2018-07-22,HarrisX,,48.0,52.0,44.887192,50.679586
6594,84513,Voters,867,rv,0.12201537,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xahb9o2bj2/tabs_Trump_Tweets_20180722.pdf,2018-07-23,2018-07-22,2018-07-23,YouGov,,44.0,53.0,43.24965,52.422029
6595,85880,Voters,1003,rv,1.3598949999999999,B,False,http://www.democracycorps.com/attachments/article/1090/Democracy%20Corps%20July%20National%20Poll%20Toplines_7.26.2018.pdf,2018-08-07,2018-07-19,2018-07-26,GQR Research,,40.0,56.0,39.688193,55.231104
6596,84553,Voters,1203,rv,0.1693016,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wa3gpxn761/econTabReport.pdf,2018-07-25,2018-07-22,2018-07-24,YouGov,,43.0,54.0,42.24965,53.422029
6597,84579,Voters,1200,rv,0.427098019999999,B-,False,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,2018-07-27,2018-07-22,2018-07-26,Ipsos,T,44.6,51.9,44.930215,49.851478
6598,84571,Voters,1500,lv,0.464075009999999,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2018-07-27,2018-07-23,2018-07-25,Rasmussen Reports/Pulse Opinion Research,T,46.0,53.0,41.825014,53.665522
6599,91982,Voters,864,rv,0.12097047,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zbxoqi3ht5/tabs_Trump_Tweets_20180723.pdf,2018-11-28,2018-07-23,2018-07-24,YouGov,,45.0,52.0,44.24965,51.422029
6600,91983,Voters,868,rv,0.12094692,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/shxdxf47gv/tabs_Trump_Tweets_20180724.pdf,2018-11-28,2018-07-24,2018-07-25,YouGov,,45.0,51.0,44.24965,50.422029
6601,84593,Voters,1323,rv,0.59095072,C,False,http://harvardharrispoll.com/wp-content/uploads/2018/07/Final_HHP_Jul2018_RegisteredVoters_Topline_Memo.pdf,2018-07-29,2018-07-24,2018-07-25,Harris Poll,,45.0,55.0,41.887192,53.679586
6602,84632,Voters,2225,rv,0.05244486,D-,False,https://drive.google.com/file/d/1az9_hGU7rskcdElS1eW0oj2c_Z1Z1rw3/view,2018-07-31,2018-07-25,2018-07-27,SurveyMonkey,,45.0,55.0,42.695924,53.337278
6603,91984,Voters,893,rv,0.12386541000000001,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/08zpvrognx/tabs_Trump_Tweets_20180725.pdf,2018-11-28,2018-07-25,2018-07-26,YouGov,,46.0,52.0,45.24965,51.422029
6604,84590,Voters,880,rv,0.12104554000000001,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9l74628kg6/tabs_Trump_Tweets_20180726.pdf,2018-07-29,2018-07-26,2018-07-27,YouGov,T,46.0,51.0,45.24965,50.422029
6605,84637,Voters,1993,rv,0.38474937000000003,B/C,False,https://www.politico.com/f/?id=00000164-f1fc-d428-a7fe-f1ffda9d0000,2018-08-01,2018-07-26,2018-07-30,Morning Consult,,43.0,52.0,42.606553,51.913976
6606,84592,Voters,879,rv,0.11974786,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7t0bm4s7r0/tabs_Trump_Tweets_20180727.pdf,2018-07-29,2018-07-27,2018-07-28,YouGov,,44.0,53.0,43.24965,52.422029
6607,84610,Voters,1500,lv,0.41477395,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2018-07-31,2018-07-26,2018-07-30,Rasmussen Reports/Pulse Opinion Research,T,48.0,50.0,43.825014,50.665522
6608,84601,Voters,841,rv,0.11322826,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4qnmeat1ls/tabs_Trump_Tweets_20180728.pdf,2018-07-30,2018-07-28,2018-07-29,YouGov,,45.0,52.0,44.24965,51.422029
6609,85682,Voters,1571,rv,0.58416399,B-,False,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,2018-08-03,2018-07-27,2018-07-31,Ipsos,T,43.7,53.5,44.030215,51.451478
6610,84660,Voters,12538,rv,0.24784668,D-,False,https://www.surveymonkey.com/curiosity/trump-approval-poll/,2018-08-02,2018-07-26,2018-08-01,SurveyMonkey,,46.0,54.0,43.695924,52.337278
6611,84605,Voters,889,rv,0.11828206000000001,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nysq3ws7ma/tabs_Trump_Tweets_20180729.pdf,2018-07-30,2018-07-29,2018-07-30,YouGov,,45.0,53.0,44.24965,52.422029
6612,84643,Voters,1222,rv,0.16258794000000001,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fw0vfdqfpc/econTabReport.pdf,2018-08-01,2018-07-29,2018-07-31,YouGov,,43.0,53.0,42.24965,52.422029
6613,124068,Voters,1000,rv,1.2180789,B/C,False,https://www.winningtheissues.org/wp-content/uploads/2018/08/Winning-the-Issues-July-2018-toplines.pdf,2020-05-29,2018-07-30,2018-07-31,Winston Group,,43.0,49.0,44.209327,49.953617
6614,85658,Voters,1500,lv,0.36556225000000003,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2018-08-03,2018-07-31,2018-08-02,Rasmussen Reports/Pulse Opinion Research,T,48.0,50.0,43.825014,50.665522
6615,85696,Voters,866,rv,0.11370599,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5fhjkfaodf/tabs_Trump_Tweets_20180731.pdf,2018-08-03,2018-07-31,2018-08-01,YouGov,,44.0,53.0,43.24965,52.422029
6616,86306,Voters,2716,rv,0.35661141,B,False,https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/Toplines%20GW%20Politics%20Poll%20Wave%202.pdf,2018-08-23,2018-07-23,2018-08-09,YouGov,,45.0,53.0,44.24965,52.422029
6617,85698,Voters,870,rv,0.11553687,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vhb2pjj9sr/tabs_Trump_Tweets_20180801.pdf,2018-08-03,2018-08-01,2018-08-02,YouGov,,47.0,51.0,46.24965,50.422029
6618,85904,Voters,2148,rv,0.04079671,D-,False,https://drive.google.com/file/d/1r8VQVNRi8rEe9yagylGtea-cT_hA8LOS/view,2018-08-07,2018-08-01,2018-08-03,SurveyMonkey,,46.0,53.0,43.695924,51.337278
6619,85703,Voters,859,rv,0.11493648000000001,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/no55iexav2/tabs_Trump_Tweets_20180802.pdf,2018-08-06,2018-08-02,2018-08-03,YouGov,,45.0,53.0,44.24965,52.422029
6620,85888,Voters,1478,rv,0.54240675,B-,False,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,2018-08-07,2018-08-01,2018-08-05,Ipsos,T,43.9,52.9,44.230215,50.851478
6621,85906,Voters,1994,rv,0.45454539,B/C,False,https://morningconsult.com/wp-content/uploads/2018/08/180805_crosstabs_POLITICO_V3.pdf,2018-08-08,2018-08-02,2018-08-06,Morning Consult,,43.0,52.0,42.606553,51.913976
6622,86061,Voters,1128,rv,0.84082727,,False,https://navigatorresearch.org/wp-content/uploads/2018/08/Navigator-August-Tracker-Topline-F8.14.18.pdf,2018-08-15,2018-08-02,2018-08-05,Global Strategy Group/GBAO (Navigator Research),,39.0,57.0,40.309505,54.606535
6623,85926,Voters,1021,rv,0.40414104,C,False,http://thehill.com/hilltv/what-americas-thinking/400919-poll-trumps-approval-rating-falls-four-points,2018-08-08,2018-08-03,2018-08-04,HarrisX,,51.0,49.0,47.887192,47.679586
6624,91968,Voters,828,rv,0.11116792,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hgco9v9ojn/tabs_Trump_Tweets_20180803.pdf,2018-11-28,2018-08-03,2018-08-05,YouGov,,43.0,54.0,42.24965,53.422029
6625,85902,Voters,857,rv,0.11542622,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/yb2t2oeqrl/tabs_Trump_Tweets_20180804.pdf,2018-08-07,2018-08-04,2018-08-05,YouGov,,43.0,53.0,42.24965,52.422029
6626,85966,Voters,15937,rv,0.28043782,D-,False,https://drive.google.com/file/d/1ZRnQqghGmIUsRNGxMnZ8dIt0QFBZQWWy/view,2018-08-09,2018-08-02,2018-08-08,SurveyMonkey,,45.0,54.0,42.695924,52.337278
6627,85905,Voters,1500,lv,0.41319279999999997,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2018-08-08,2018-08-05,2018-08-07,Rasmussen Reports/Pulse Opinion Research,T,47.0,51.0,42.825014,51.665522
6628,85900,Voters,860,rv,0.11621283,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wb80ftt186/tabs_Trump_Tweets_20180805.pdf,2018-08-07,2018-08-05,2018-08-06,YouGov,,45.0,52.0,44.24965,51.422029
6629,85919,Voters,1289,rv,0.17418411,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/q6cfmfwwh4/econTabReport.pdf,2018-08-08,2018-08-05,2018-08-07,YouGov,,44.0,51.0,43.24965,50.422029
6630,85927,Voters,1000,rv,0.38331795,C,False,http://thehill.com/hilltv/what-americas-thinking/400919-poll-trumps-approval-rating-falls-four-points,2018-08-08,2018-08-06,2018-08-07,HarrisX,,47.0,53.0,43.887192,51.679586
6631,85964,Voters,1016,lv,1.0121077,C+,False,https://zogbyanalytics.com/news/862-the-zogby-poll-trump-s-job-approval-jumps-a-majority-of-voters-think-the-economy-will-be-good-the-next-four-years-a-majority-want-the-mueller-probe-to-wrap-up-now,2018-08-09,2018-08-06,2018-08-08,Zogby Analytics,,46.0,51.0,43.691309,52.296323
6632,85974,Voters,857,rv,0.11793393,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/v3b1dndaaq/tabs_Trump_Tweets_20180807.pdf,2018-08-10,2018-08-07,2018-08-09,YouGov,,42.0,53.0,41.24965,52.422029
6633,86255,Voters,1198,rv,0.71175553,B-,False,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,2018-08-22,2018-08-06,2018-08-10,Ipsos,T,42.1,55.0,42.430215,52.951478
6634,85970,Voters,864,rv,0.11889722,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xnyycv3nzo/tabs_Trump_Tweets_20180806.pdf,2018-08-10,2018-08-07,2018-08-08,YouGov,,45.0,53.0,44.24965,52.422029
6635,85972,Voters,888,rv,0.12381066,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/533y96bbod/tabs_Trump_Tweets_20180808.pdf,2018-08-10,2018-08-09,2018-08-09,YouGov,,44.0,54.0,43.24965,53.422029
6636,86089,Voters,1874,rv,0.03656057,D-,False,https://drive.google.com/file/d/1dOZzQeu8dNCrobxmLxQBzme_otiitm9Q/view,2018-08-16,2018-08-08,2018-08-10,SurveyMonkey,,46.0,52.0,43.695924,50.337278
6637,86007,Voters,848,rv,0.11928405,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8n3b6zhtdv/tabs_Trump_Tweets_20180809.pdf,2018-08-13,2018-08-09,2018-08-11,YouGov,,44.0,52.0,43.24965,51.422029
6638,86001,Voters,1500,lv,0.31709559,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2018-08-13,2018-08-08,2018-08-12,Rasmussen Reports/Pulse Opinion Research,T,48.0,50.0,43.825014,50.665522
6639,86009,Voters,848,rv,0.1197568,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wyib3gs0nh/tabs_Trump_Tweets_20180810.pdf,2018-08-13,2018-08-10,2018-08-12,YouGov,,44.0,53.0,43.24965,52.422029
6640,86047,Voters,1175,rv,1.6258093,B+,False,https://poll.qu.edu/national/release-detail?ReleaseID=2561,2018-08-14,2018-08-09,2018-08-13,Quinnipiac University,,41.0,54.0,43.587586,52.230351
6641,94473,Voters,1992,rv,0.4924086,B/C,False,https://morningconsult.com/wp-content/uploads/2018/08/180814_crosstabs_POLITICO_v1_DK-1.pdf,2019-05-14,2018-08-10,2018-08-12,Morning Consult,,43.0,52.0,42.606553,51.913976
6642,86086,Voters,9555,rv,0.17888393,D-,False,https://drive.google.com/file/d/1jtCzw4iHsdDqcyGzE5wKf12PHSPDQV-8/view,2018-08-16,2018-08-09,2018-08-15,SurveyMonkey,,47.0,52.0,44.695924,50.337278
6643,86011,Voters,851,rv,0.12102762,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/w6ewj3vaef/tabs_Trump_Tweets_20180811.pdf,2018-08-13,2018-08-11,2018-08-13,YouGov,,45.0,53.0,44.24965,52.422029
6644,92000,Voters,827,rv,0.11724131,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3zpzpm8ifc/tabs_Trump_Tweets_20180812.pdf,2018-11-28,2018-08-12,2018-08-14,YouGov,,43.0,55.0,42.24965,54.422029
6645,86063,Voters,1250,rv,0.17720875,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ote18t1hm/econTabReport.pdf,2018-08-15,2018-08-12,2018-08-14,YouGov,,46.0,50.0,45.24965,49.422029
6646,86091,Voters,845,rv,0.12054636,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b5psc62fnv/tabs_Trump_Tweets_20180813.pdf,2018-08-16,2018-08-13,2018-08-15,YouGov,,45.0,52.0,44.24965,51.422029
6647,86084,Voters,1500,lv,0.46169539000000004,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2018-08-16,2018-08-13,2018-08-15,Rasmussen Reports/Pulse Opinion Research,T,49.0,50.0,44.825014,50.665522
6648,86093,Voters,861,rv,0.12359473,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/rwrshz1evl/tabs_Trump_Tweets_20180814.pdf,2018-08-16,2018-08-14,2018-08-16,YouGov,,43.0,54.0,42.24965,53.422029
6649,91773,Voters,2194,rv,0.04305994,D-,False,https://drive.google.com/file/d/1lMcK41cYnA9oqCQlgqpGmUeCNNDZhTV2/view,2018-11-16,2018-08-15,2018-08-17,SurveyMonkey,,44.0,54.0,41.695924,52.337278
6650,86098,Voters,860,rv,0.12425043000000001,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2avzxd94m2/tabs_Trump_Tweets_20180815.pdf,2018-08-17,2018-08-15,2018-08-16,YouGov,,42.0,54.0,41.24965,53.422029
6651,86108,Voters,837,rv,0.12110412,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nztpkc36q0/tabs_Trump_Tweets_20180816.pdf,2018-08-20,2018-08-16,2018-08-17,YouGov,,44.0,52.0,43.24965,51.422029
